,页面网址,酒店名称,评论ID,评论日期,content,clean_content_new
301,https://www.tripadvisor.com.sg/Hotel_Review-g469404-d1772090-Reviews-The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.html,The Seminyak Beach Resort & Spa,Burton S,18-Aug,"""for the extra cost stay on the beach side""",extra cost stay beach side
302,https://www.tripadvisor.com.sg/Hotel_Review-g469404-d1772090-Reviews-The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.html,The Seminyak Beach Resort & Spa,Michael H,18-Jul,"""If you do not want to be across the road make sure you book beach side rooms.""", across road make sure book beach side 
303,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Baliroz,Yesterday,"""The hotel is rather remote, about 40min from Ubud town centre. They do have a free shuttle service. """, rather remote 40min  town centre free shuttle service
304,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,madlRina,Yesterday,"""Don't forget some cash for deposit""",forget cash deposit
305,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Kate,23-Mar,"""It’s a beautiful but remote spot - 2 hours from the airport, good to know! """, beautiful remote spot hours airport good know
306,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,태희 이,23-Mar,"""must reservation club room""", reservation club 
307,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Clare PG,23-Mar,"""The resort is a fair way out of the main part of Ubud. That was perfect for us, but worth being aware of.""", fair way  part  perfect  worth aware
308,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,,,,
309,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,yunita w,23-Mar,"""Book the class at least one day in advanced and be on time""",book class least   advanced 
310,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,RAJNI P,23-Mar,"""Away from the city centre but has got shuttle service. But there are alot of activities to do in the property. """,away city centre got shuttle service alot activities property
311,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Heather W,23-Mar,"""Just enjoy!""",enjoy
312,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,효정 서,23-Mar,"""Everything was great! The room is clean, delicious and varied food in restaurants, beautiful view and wonderful arrangement of the hotel. Al""",everything great  clean delicious varied food restaurants beautiful view wonderful arrangement  al
313,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,mfkstf,23-Mar,"""WE DONE A SURF AND MOUNTAIN BREAK THREW THE HOTEL CLUB ROOMS IN LEGIAN AND UBUD WITH ALL TRANSFERS """,done surf mountain break threw  club    transfers
314,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,P M,23-Mar,"""Just come and relax they will handle the rest""",come relax handle rest
315,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,317tracy,23-Mar,"""Out of Ubud but regular shuttles operate""", regular shuttles operate
316,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,LizAndMatt M,23-Mar,"""If you want to get away from the crowds in Bali, Padma Abud is perfect. """,  away crowds   abud perfect
317,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,anindya a,23-Mar,"""the kids are so happy""",kids happy
318,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Hadi U,23-Feb,"""Choose room in wing which more calm""",choose  wing calm
319,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Ko,23-Feb,"""I strongly recommend it.""",strongly recommend
320,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Vince,23-Jan,"""Go for the water for hunting if you’re staying hotel, Padma, ask for guide Rusty. He speaks good English and very considerate.""", water hunting  staying   ask guide rusty speaks good english considerate
321,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,munira albalushi,23-Jan,"""Book it and you will love it""",book love
322,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Janelle B,23-Jan,"""You need to prebook everything but the WhatsApp butler service makes it very easy. """,need prebook everything whatsapp butler service makes easy
323,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Kat S,23-Jan,"""Make sure you book activities early! They fill up fast and are worth it!!!""",make sure book activities early fill fast worth
324,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Bobby B,23-Jan,"""Property is far from other retailers so it’s recommended to get the breakfast, lunch, dinner package to not worry about where to eat.""",property far retailers  recommended  breakfast lunch dinner package worry eat
325,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,misslassie,23-Jan,"""Check the activity schedule ahead of your stay and be ready to book in sessions""",check activity schedule ahead stay ready book sessions
326,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Sultan_Mehmet,23-Jan,"""Visit Ubud they time afternoon must be hotel pool""",visit   afternoon   pool
327,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Caitlan88,23-Jan,"""It was quite a journey from Denpasar airport, because of traffic it took around 3 hours.""",quite journey denpasar airport traffic took around hours
328,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Daria,23-Jan,"""Try as many activities here as you can. Even if you are not a yoga person, try aerial yoga - great for all levels""", many activities even yoga person  aerial yoga great levels
329,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Rizka M,23-Jan,"""Must booked first """, booked first
330,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Wander54243475028,23-Jan,"""Make sure to book activities early because they fill up quick. """,make sure book activities early fill quick
331,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Sejin J,23-Jan,"""Program was all good.""",program good
332,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Jhouserock,23-Jan,"""F&B within the resort is price competitive with Ubud Town, and comes with great quality.""",f b within  price competitive  town comes great quality
333,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Michelle S,23-Jan,"""Be mindful that December is in the rainy season and it will rain in the afternoons, but that actually adds to some of the magic!""",mindful december rainy season rain afternoons actually adds magic
334,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Connie G,23-Jan,"""The bike ride is free for hotel guests """,bike ride free  guests
335,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Lizzie B,23-Jan,"""The location is far from everything which is why we like it. """,location far everything like
336,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Raymond,22-Dec,"""There is no restaurant or cafe nearby""",restaurant cafe nearby
337,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Christian,22-Dec,"""Need to bring or order your meals before staying at the hotel because there are no nearby cheap restaurants. """,need  order meals staying  nearby cheap restaurants
338,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Robert C,22-Dec,"""Enjoy the Balinese massages!""",enjoy balinese massages
339,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,yuhunn y,22-Dec,"""Always talk to the staff, they are super friendly """,always talk staff super friendly
340,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Sumendra N,22-Dec,"""Stay in room 316 or 318 If you don’t need the club floor lounge take room 436 Take part in all the yoga is an amazing experience""",stay   need club floor lounge    part yoga amazing experience
341,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Wanderer201222,22-Dec,"""We were advised to book the resort activities at least a day in advance. Mountain bike tour has two levels (beginner and intermediate).""",advised book  activities least  advance mountain bike tour two levels beginner intermediate
342,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Sherry P,22-Dec,"""Book and plan your activities early, as spots fill up quickly (especially during holiday seasons)!""",book plan activities early spots fill quickly especially holiday seasons
343,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Alice W,22-Dec,"""If you want to get up with cool and fresh air, Padma Resort, Ubud will be THE choice.""",  cool fresh air    choice
344,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Cindy A,22-Dec,"""Pack a hat and sunscreen and fully charge your phone as you are going to want to take loads of pics and video.""",pack hat sunscreen fully charge phone going   loads pics video
345,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,AlanCross,22-Dec,"""Be prepared for a half-hour drive into Ubud. There's a free shuttle but you need to reserve ahead of time.""",prepared half hour drive  free shuttle need reserve ahead 
346,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Resort65218567737,22-Nov,"""No regrets!!!""",regrets
347,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Tita P,22-Oct,"""do the yoga with mr lee☺️""",yoga mr lee
348,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Luis Q,22-Oct,"""I highly recommend it. It has a laundry service in front of it and an excellent breakfast restaurant at a one minute walk""",highly recommend laundry service front excellent breakfast restaurant  minute walk
349,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Fendy S,22-Oct,"""Don’t forget to book""", forget book
350,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Dreamer08007831340,22-Oct,"""Try all the activities, especially the aerial yoga with Mr. LEE!""", activities especially aerial yoga mr lee
351,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Irwin R,22-Oct,"""I would suggest for visitors to remember to always keep cash on hand while touring Ubud.""", suggest visitors remember always keep cash hand touring 
352,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Bernard N,22-Oct,"""I would for sure recommend going around the hotel discover the surrounding area. I  was amazed to find the garden area and the river.""", sure recommend going around  discover surrounding area amazed find garden area river
353,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,나연 김,22-Oct,"""It rains heavily when it rains. It might give you feelings that you are trapped in the jungle but that is the point of this resort.""",rains heavily rains might give feelings trapped jungle point 
354,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Beckiie A,22-Oct,"""A must go for Animal garden in Padma ubud resort""",  animal garden   
355,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,June Y,22-Oct,"""Dont come during wet season,  too heavy rain but its nice and cool""",dont come wet season heavy rain nice cool
356,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Scenic44801627649,22-Oct,"""try book at a time when it’s less rainy to be able to enjoy all outdoor activities that the resort has. carry some warm clothes """, book   less rainy able enjoy outdoor activities  carry warm clothes
357,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Margy E,22-Oct,"""Bring your international adapter to charge your phone in room.""", international adapter charge phone 
358,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Sfhroaming,22-Oct,"""Avoid the rainy season!""",avoid rainy season
359,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Don J,22-Oct,"""The venue is about 45 minutes from Ubud Centre and could cost over IndR 200,000 for transport. Hotel has  shuttle service to Bintan Centre""",venue minutes  centre  cost indr transport  shuttle service bintan centre
360,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Caitlyne B,22-Oct,"""The shuttle bus drops you at Bintang supermarket and then it’s a 15 minute walk into the town from there. Book the shuttle ahead of time.""",shuttle bus drops bintang supermarket  minute walk town book shuttle ahead 
361,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,W926NVstephenl,22-Oct,"""All rooms are good, designed to take in the valley views""", good designed  valley views
362,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Siobhan_Dublin_Melbs,22-Sep,"""From what we could see all the rooms are excellent""", see  excellent
363,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Callum,22-Sep,"""Club Room is worth the money!""",club  worth money
364,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Abhiram K,22-Sep,"""Take a room with Balcony, preferably fourth floor""",  balcony preferably fourth floor
365,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Bea T,22-Sep,"""Use mosquito or insect repellent when outdoor""",use mosquito insect repellent outdoor
366,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Sesung,22-Sep,"""Stay longer than your plan!""",stay longer plan
367,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,clelia-b,22-Sep,"""The Club rooms and service a definite must .""",club  service definite 
368,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,AnaArmatas,22-Sep,"""Get onto the butler WhatsApp service, their reply was instant and always helpful.""", onto butler whatsapp service reply instant always helpful
369,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,George C,22-Sep,"""A day to Ubud Center is good enough. Better to stay in the Resort to relax.""",  center good enough better stay  relax
370,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,lorand c,22-Sep,"""I would encourage them stay here""", encourage stay
371,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Nomadickitten,22-Sep,"""The hotel is really accessible with a pram .. which is hard to find at other hotels. We stayed on level 2 which with a pram made life easy.""",  accessible pram hard find hotels stayed level pram  life easy
372,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,ajprmswr,22-Aug,"""Book the activities in advance, especially the excursion ones. We booked ours approximately 30d in advance. """,book activities advance especially excursion ones booked approximately 30d advance
373,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Benas M,22-Aug,"""Trust the resort staff to take care of you, bring a smile and let yourself go!""",trust  staff  care  smile let 
374,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,DomSydney,22-Aug,"""Resort is quite isolated, but there is a regular shuttle into Ubud.""", quite isolated regular shuttle 
375,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,ukguy,22-Aug,"""Look into your own taxis or hiring a moped""",look taxis hiring moped
376,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,YOUNG SUN J,22-Aug,"""Higher floors have a better view""",higher floors better view
377,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Tae,22-Aug,"""Ask for a tape and wrap them on your two fingers pulling the strings. It will help your fingers!!""",ask tape wrap two fingers pulling strings help fingers
378,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,d0glover,22-Aug,"""Just remember that the property is kind of isolated far from the downtown ubud. Hard to get public transportation to downtown.""",remember property kind isolated far downtown  hard  public transportation downtown
379,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Dhara S,22-Aug,"""Pl carry a light cover up as it gets cold in the night.""",pl carry light cover gets cold night
380,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,A-Lover-of-Luxury,22-Jul,"""The trip into Ubud town is long and tedious. I would not bother doing it again.""",trip  town long tedious  bother
381,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Faisal,22-Jul,"""Hotel is BIG AND NICE. Dont miss it""", big nice dont miss
382,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Drummond H,22-Jul,"""Take cash, atms are few and far between. 
Wine list is limited, so if you're fussy..byob.""", cash atms far wine list limited fussy byob
383,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,renae d,22-Jul,"""Level 3 and 4 on forrest side are best.""",level forrest side best
384,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Jesica Yap,22-Jul,"""Archery 
Resort 
Bali 
Ubud
Padma
Luxury hotel
Luxury resort
Activities""",archery     luxury  luxury  activities
385,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Stuffandthings,22-Jul,"""Book your activities in advance.""",book activities advance
386,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Nathan G,22-Jul,"""Bring sunscreen, after sun gel and an appetite""", sunscreen sun gel appetite
387,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,DHG,22-Jun,"""If you have kids, look into the kids activity schedule""",kids look kids activity schedule
388,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Michelle PM,22-Jun,"""Request for high floor or mountain view""",request high floor mountain view
389,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Jose G,22-Jun,"""If you want to explore, use bluebird (their taxi) it’s cheap and reliable. Use the excursions""", explore use bluebird taxi  cheap reliable use excursions
390,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Kartika U,22-May,"""Booked all in advance""",booked advance
391,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Kaan A,22-May,"""Inspect the hotel well before you come.  There is a world of activities you can do after you start staying, otherwise you will have difficul""",inspect  well come world activities start staying otherwise difficul
392,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Nicholaas S,22-Apr,"""Avoid your emails and join Yoga and Swim - feel AMAZING""",avoid emails join yoga swim feel amazing
393,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Melati P,22-Apr,"""pick room that lies across the garden""",pick  lies across garden
394,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Nadine,22-Apr,"""Don’t miss the afternoon tea!""", miss afternoon tea
395,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Stefan B,22-Apr,"""Chilly in the evening. Far from Ubud. Place to rest not to explore Ubud.""",chilly evening far  place rest explore 
396,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Susi,22-Apr,"""Bring outfit for yoga, bike riding,  and forest tracking activity""", outfit yoga bike riding forest tracking activity
